10:20:38: Starting /home/yurielnf/Documents/projects/it_irlm/build-tdvp-Desktop-Release/example/irlm_wilson_chain...
bond dimension of H: 5

sweep bond-dim energy
1 35 -11.293073959473
2 38 -11.293184236528
3 38 -11.293184237062
4 28 -11.293184236778
5 28 -11.293184236778
6 28 -11.293184236778
1 2 4 4 8 14 19 20 20 22 22 23 23 23 23 23 23 23 23 23 23 22 23 22 21 19 14 8 4 2 

-------------------------- evolve the psi with new Hamiltonian ----------------
bond dimension of H: 5
sweep bond-dim energy n0
52.4 91 -1.2937763990681 0.48819015769168
52.5 91 -1.2937763992153 0.48828601995208
52.6 91 -1.2937763993632 0.48838245052401
52.7 91 -1.2937763995118 0.48847945349931
52.8 91 -1.2937763996612 0.48857704030728
52.9 91 -1.2937763998115 0.48867522969078
53 91 -1.293776399963 0.48877404761254
53.1 91 -1.2937764001158 0.48887352709257
53.2 91 -1.29377640027 0.4889737079781
53.3 91 -1.2937764004259 0.4890746366479
53.4 91 -1.2937764005835 0.48917636565324
53.5 91 -1.293776400743 0.48927895329806
53.6 91 -1.2937764009043 0.48938246316172
53.7 91 -1.2937764010677 0.4894869635676
53.8 91 -1.2937764012332 0.48959252700149
53.9 91 -1.2937764014007 0.48969922948396
54 91 -1.2937764015702 0.48980714990124

maxLinkDim after global subspace expansion = 117
Global subspace expansion: cputime = 10.58s, walltime = 2.231s
54.1 94 -1.2937764016232 0.48991636915761
54.2 94 -1.2937764016738 0.49002696962566
54.3 94 -1.2937764017254 0.49013903467402
54.4 94 -1.2937764017778 0.49025264730108
54.5 94 -1.2937764018311 0.49036788957703
54.6 94 -1.2937764018853 0.49048484183293
54.7 94 -1.2937764019402 0.49060358184536
54.8 94 -1.2937764019959 0.49072418402253
54.9 94 -1.2937764020524 0.49084671859735
55 94 -1.2937764021097 0.49097125083322
55.1 94 -1.2937764021678 0.49109784024801
55.2 94 -1.2937764022266 0.49122653986164
55.3 94 -1.2937764022862 0.49135739547265
55.4 94 -1.2937764023467 0.49149044496869
55.5 94 -1.2937764024079 0.49162571767588
55.6 94 -1.29377640247 0.49176323375154
55.7 94 -1.2937764025329 0.4919030036248
55.8 94 -1.2937764025967 0.49204502748881
55.9 94 -1.2937764026613 0.49218929484853
56 94 -1.2937764028204 0.49233578428547

maxLinkDim after global subspace expansion = 120
Global subspace expansion: cputime = 4.885s, walltime = 0.975s
56.1 96 -1.2937764029757 0.49248446255084
56.2 96 -1.293776403228 0.49263528539714
56.3 96 -1.2937764034803 0.49278819598582
56.4 96 -1.293776403733 0.49294312574646
56.5 96 -1.2937764039866 0.49309999402891
56.6 96 -1.2937764042416 0.49325870810964
56.7 96 -1.2937764044985 0.49341916326868
56.8 96 -1.2937764047579 0.49358124293696
56.9 96 -1.2937764049252 0.49374481861923
57 96 -1.2937764049996 0.49390975075036
57.1 96 -1.2937764050749 0.49407588907506
57.2 96 -1.293776405151 0.49424307248656
57.3 96 -1.2937764052279 0.49441112979157
57.4 96 -1.2937764053056 0.4945798802555
57.5 96 -1.293776405384 0.494749134206
57.6 96 -1.2937764054632 0.49491869369153
57.7 96 -1.293776405543 0.49508835319119
57.8 96 -1.2937764056234 0.49525790037198
57.9 96 -1.2937764057045 0.4954271168893
58 96 -1.293776405786 0.49559577922614

maxLinkDim after global subspace expansion = 124
Global subspace expansion: cputime = 6.206s, walltime = 1.288s
58.1 100 -1.2937764058576 0.49576365910775
58.2 100 -1.2937764059401 0.49593052627897
58.3 100 -1.293776406023 0.49609614655684
58.4 100 -1.2937764061062 0.49626028473317
58.5 100 -1.2937764061896 0.49642270503387
58.6 100 -1.2937764062733 0.49658317208633
58.7 100 -1.293776406357 0.49674145188964
58.8 100 -1.2937764064408 0.4968973127825
58.9 100 -1.2937764065247 0.49705052640327
59 100 -1.2937764066084 0.49720086863703
59.1 100 -1.293776406692 0.49734812054437
59.2 100 -1.2937764067755 0.49749206926698
59.3 100 -1.2937764068587 0.49763250890504
59.4 100 -1.2937764069416 0.49776924136184
59.5 100 -1.2937764070241 0.49790207715105
59.6 100 -1.2937764071063 0.49803083616243
59.7 100 -1.2937764071881 0.49815534838208
59.8 100 -1.2937764072693 0.49827545456342
59.9 100 -1.2937764073502 0.49839100684559
60 100 -1.2937764074305 0.49850186931625

maxLinkDim after global subspace expansion = 125
Global subspace expansion: cputime = 7.544s, walltime = 1.501s
60.1 103 -1.2937764075956 0.49860791741686
60.2 103 -1.29377640771 0.49870904249393
60.3 103 -1.293776407824 0.49880514644415
60.4 103 -1.2937764079377 0.49889614557859
60.5 103 -1.2937764080512 0.49898197005204
60.6 103 -1.2937764081645 0.4990625640488
60.7 103 -1.2937764082776 0.49913788590055
60.8 103 -1.2937764083908 0.49920790813703
60.9 103 -1.2937764085039 0.49927261747004
61 103 -1.2937764086172 0.49933201471122
61.1 103 -1.2937764087306 0.49938611462489
61.2 103 -1.2937764088443 0.49943494571716
61.3 103 -1.2937764089584 0.49947854996313
61.4 103 -1.293776409073 0.49951698247424
61.5 103 -1.2937764091881 0.4995503111081
61.6 103 -1.2937764093038 0.49957861602347
61.7 103 -1.2937764094203 0.49960198918338
61.8 103 -1.2937764095376 0.49962053380958
61.9 103 -1.2937764096557 0.49963436379167
62 103 -1.2937764097747 0.49964360305469

maxLinkDim after global subspace expansion = 130
Global subspace expansion: cputime = 7.466s, walltime = 1.527s
62.1 107 -1.2937764099416 0.49964838400738
62.2 107 -1.2937764100626 0.49964885037605
62.3 107 -1.2937764101846 0.49964515114473
62.4 107 -1.2937764103077 0.49963744336063
62.5 107 -1.2937764104317 0.49962589045888
62.6 107 -1.2937764105569 0.49961066146531
62.7 107 -1.293776410683 0.49959193018703
62.8 107 -1.2937764108102 0.4995698743948
62.9 107 -1.2937764109383 0.49954467500194
63 107 -1.2937764110674 0.49951651524377
63.1 107 -1.2937764111974 0.49948557986203
63.2 107 -1.2937764113284 0.49945205429836
63.3 107 -1.2937764114601 0.49941612390079
63.4 107 -1.2937764115927 0.49937797314726
63.5 107 -1.2937764117261 0.49933778488978
63.6 107 -1.2937764118602 0.49929573962279
63.7 107 -1.2937764119949 0.49925201477912
63.8 107 -1.2937764121304 0.49920678405651
63.9 107 -1.2937764122664 0.4991602167778
64 107 -1.293776412403 0.49911247728724

maxLinkDim after global subspace expansion = 134
Global subspace expansion: cputime = 7.615s, walltime = 1.576s
64.1 113 -1.2937764125594 0.4990637233304
64.2 113 -1.2937764126882 0.49901410972377
64.3 113 -1.2937764128173 0.49896378162352
64.4 113 -1.2937764129467 0.49891287822296
64.5 113 -1.2937764130764 0.49886153133788
64.6 113 -1.2937764132063 0.49880986505994
64.7 113 -1.2937764134093 0.49875799610725
64.8 113 -1.2937764136815 0.49870603227169
64.9 113 -1.2937764139466 0.49865407223151
65 113 -1.2937764142049 0.49860220667615
65.1 113 -1.2937764144566 0.49855051755827
65.2 113 -1.2937764147021 0.49849907803409
65.3 113 -1.2937764149418 0.49844795245009
65.4 113 -1.2937764151761 0.49839719637486
65.5 113 -1.2937764154052 0.49834685667502
65.6 113 -1.2937764156295 0.49829697163364
65.7 113 -1.2937764158495 0.49824757110959
65.8 113 -1.2937764160655 0.49819867673593
65.9 113 -1.2937764162778 0.49815030215541
66 113 -1.2937764164868 0.4981024532909

maxLinkDim after global subspace expansion = 140
Global subspace expansion: cputime = 8.739s, walltime = 1.836s
66.1 118 -1.2937764166788 0.49805512738911
66.2 118 -1.2937764168821 0.49800831839219
66.3 118 -1.2937764170832 0.49796200974135
66.4 118 -1.2937764172824 0.49791617980151
66.5 118 -1.2937764174801 0.49787080101146
66.6 118 -1.2937764176769 0.49782584031292
66.7 118 -1.2937764178731 0.49778125959715
66.8 118 -1.2937764180693 0.49773701616622
66.9 118 -1.2937764182661 0.49769306320641
67 118 -1.293776418464 0.49764935027117
67.1 118 -1.2937764186637 0.49760582377092
67.2 118 -1.2937764188656 0.49756242746736
67.3 118 -1.2937764190703 0.49751910296973
67.4 118 -1.2937764192784 0.49747579023061
67.5 118 -1.2937764194902 0.49743242803906
67.6 118 -1.2937764197064 0.49738895450872
67.7 118 -1.2937764199271 0.49734530755886
67.8 118 -1.2937764201529 0.49730142538638
67.9 118 -1.2937764203839 0.49725724692679
68 118 -1.2937764206206 0.49721271230254

maxLinkDim after global subspace expansion = 145
Global subspace expansion: cputime = 6.729s, walltime = 1.411s
68.1 122 -1.2937764208969 0.49716776240952
68.2 122 -1.2937764211549 0.49712234279545
68.3 122 -1.2937764214191 0.49707639876696
68.4 122 -1.2937764216896 0.49702987936744
68.5 122 -1.2937764219666 0.49698273682739
68.6 122 -1.29377642225 0.49693492690657
68.7 122 -1.2937764225398 0.49688640921568
68.8 122 -1.2937764228361 0.4968371475165
68.9 122 -1.2937764230637 0.49678710954465
69 122 -1.29377642322 0.49673626818115
69.1 122 -1.2937764233776 0.49668460168198
69.2 122 -1.2937764235366 0.49663209296425
69.3 122 -1.293776423697 0.49657873025658
69.4 122 -1.293776423859 0.49652450726176
69.5 122 -1.2937764240226 0.49646942329621
69.6 122 -1.2937764241878 0.49641348340646
69.7 122 -1.2937764243547 0.4963566984628
69.8 122 -1.2937764245234 0.49629908523056
69.9 122 -1.2937764246937 0.49624066641912
70 122 -1.2937764248659 0.49618147070936

maxLinkDim after global subspace expansion = 150
Global subspace expansion: cputime = 9.122s, walltime = 1.861s
70.1 127 -1.2937764251306 0.49612153207325
70.2 127 -1.2937764253058 0.49606089251338
70.3 127 -1.2937764254829 0.4959995978841
70.4 127 -1.2937764256617 0.49593770060786
70.5 127 -1.2937764258422 0.49587525890658
70.6 127 -1.2937764260244 0.49581233670907
70.7 127 -1.2937764262083 0.49574900354034
70.8 127 -1.2937764263938 0.49568533439345
70.9 127 -1.293776426581 0.49562140958428
71 127 -1.2937764267697 0.49555731458991
71.1 127 -1.29377642696 0.49549313987101
71.2 127 -1.2937764271519 0.49542898067876
71.3 127 -1.2937764274167 0.49536493714142
71.4 127 -1.2937764277532 0.49530111345101
71.5 127 -1.2937764280882 0.49523761763156
71.6 127 -1.2937764284224 0.49517456187591
71.7 127 -1.2937764287564 0.49511206198726
71.8 127 -1.2937764290907 0.49505023710322
71.9 127 -1.293776429426 0.49498920940748
72 127 -1.2937764297631 0.49492910382964

maxLinkDim after global subspace expansion = 157
Global subspace expansion: cputime = 10.09s, walltime = 2.047s
72.1 132 -1.2937764299538 0.49487004618195
72.2 132 -1.293776430157 0.49481216881565
72.3 132 -1.2937764303642 0.49475560167809
72.4 132 -1.2937764305755 0.49470047744638
72.5 132 -1.2937764307913 0.49464692988415
72.6 132 -1.2937764310117 0.49459509347422
72.7 132 -1.2937764311582 0.49454510265305
72.8 132 -1.2937764312289 0.49449709220782
72.9 132 -1.2937764313001 0.49445119689114
73 132 -1.2937764313718 0.49440755025966
73.1 132 -1.293776431444 0.49436628465248
73.2 132 -1.2937764315167 0.4943275307842
73.3 132 -1.2937764315899 0.49429141733315
73.4 132 -1.2937764316635 0.49425807052559
73.5 132 -1.2937764318262 0.49422761418914
73.6 132 -1.2937764320781 0.49420016838027
73.7 132 -1.2937764323307 0.49417584897596
73.8 132 -1.2937764325835 0.49415476818474
73.9 132 -1.2937764328363 0.49413703365843
74 132 -1.293776433089 0.49412274807399

maxLinkDim after global subspace expansion = 162
Global subspace expansion: cputime = 9.625s, walltime = 2.009s
74.1 136 -1.2937764332547 0.49411200759551
74.2 136 -1.2937764335068 0.49410490592708
74.3 136 -1.2937764337582 0.49410152727337
74.4 136 -1.293776434009 0.49410195032959
74.5 136 -1.2937764342593 0.49410624681487
74.6 136 -1.293776434509 0.49411448109982
74.7 136 -1.2937764347584 0.49412670984792
74.8 136 -1.2937764350075 0.4941429816721
74.9 136 -1.2937764352565 0.49416333680842
75 136 -1.2937764355053 0.49418780680846
75.1 136 -1.2937764357542 0.49421641425233
75.2 136 -1.2937764360032 0.49424917248412
75.3 136 -1.2937764362525 0.49428608537157
75.4 136 -1.2937764365022 0.49432714709166
75.5 136 -1.2937764367524 0.49437234194409
75.6 136 -1.2937764370032 0.49442164419409
75.7 136 -1.2937764372547 0.49447501794638
75.8 136 -1.293776437507 0.49453241705178
75.9 136 -1.2937764377603 0.49459378504794
76 136 -1.2937764380146 0.49465905513555

maxLinkDim after global subspace expansion = 165
Global subspace expansion: cputime = 10.63s, walltime = 2.240s
76.1 140 -1.2937764381871 0.49472814972096
76.2 140 -1.2937764384475 0.49480098228721
76.3 140 -1.2937764387093 0.49487745484314
76.4 140 -1.2937764389725 0.49495745975709
76.5 140 -1.2937764392374 0.49504087951245
76.6 140 -1.2937764395038 0.4951275869192
76.7 140 -1.2937764396818 0.49521744532449
76.8 140 -1.2937764397706 0.49531030900904
76.9 140 -1.2937764398596 0.4954060234968
77 140 -1.2937764399486 0.49550442583698
77.1 140 -1.2937764400377 0.49560534507671
77.2 140 -1.2937764401269 0.49570860271643
77.3 140 -1.2937764402161 0.49581401320393
77.4 140 -1.2937764403052 0.49592138446594
77.5 140 -1.2937764403943 0.49603051847556
77.6 140 -1.2937764404834 0.49614121185417
77.7 140 -1.2937764405723 0.4962532565057
77.8 140 -1.293776440661 0.49636644028124
77.9 140 -1.2937764407496 0.49648054767161
78 140 -1.293776440838 0.49659536052544

maxLinkDim after global subspace expansion = 171
Global subspace expansion: cputime = 10.89s, walltime = 2.299s
78.1 145 -1.2937764409306 0.4967106588871
78.2 145 -1.2937764410185 0.49682622135513
78.3 145 -1.2937764411061 0.49694182648315
78.4 145 -1.2937764411934 0.49705725313899
78.5 145 -1.2937764412803 0.49717228141739
78.6 145 -1.2937764413669 0.49728669344636
78.7 145 -1.2937764414532 0.49740027419627
78.8 145 -1.2937764415391 0.49751281228773
78.9 145 -1.2937764416246 0.49762410079448
79 145 -1.2937764417098 0.49773393803716
79.1 145 -1.2937764417946 0.49784212836416
79.2 145 -1.2937764418792 0.49794848291537
79.3 145 -1.2937764419635 0.49805282036504
79.4 145 -1.2937764420476 0.4981549676396
79.5 145 -1.2937764421315 0.49825476060665
79.6 145 -1.2937764422153 0.49835204473125
79.7 145 -1.2937764422991 0.4984466756958
79.8 145 -1.293776442383 0.49853851997987
79.9 145 -1.2937764424671 0.49862745539655
80 145 -1.2937764425514 0.49871337158211

maxLinkDim after global subspace expansion = 175
Global subspace expansion: cputime = 9.830s, walltime = 2.084s
80.1 148 -1.2937764427077 0.49879617062202
80.2 148 -1.2937764428585 0.49887576659024
80.3 148 -1.2937764430096 0.49895208730935
80.4 148 -1.2937764431613 0.4990250735669
80.5 148 -1.2937764433136 0.49909467961904
80.6 148 -1.2937764434668 0.4991608733436
80.7 148 -1.2937764436209 0.49922363632942
80.8 148 -1.293776443776 0.49928296390121
80.9 148 -1.2937764439322 0.49933886507924
81 148 -1.2937764440896 0.49939136247317
81.1 148 -1.2937764442482 0.49944049210997
81.2 148 -1.2937764444082 0.49948630319625
81.3 148 -1.2937764445696 0.49952885781522
81.4 148 -1.2937764447324 0.49956823055959
81.5 148 -1.2937764448967 0.49960450810138
81.6 148 -1.2937764450624 0.4996377887005
81.7 148 -1.2937764452297 0.49966818165385
81.8 148 -1.2937764453986 0.49969580668764
81.9 148 -1.293776445569 0.4997207932952
82 148 -1.2937764457409 0.4997432800236

maxLinkDim after global subspace expansion = 178
Global subspace expansion: cputime = 11.57s, walltime = 2.470s
82.1 153 -1.2937764459128 0.49976341395173
82.2 153 -1.2937764460878 0.49978134892295
82.3 153 -1.2937764462644 0.4997972461456
82.4 153 -1.2937764464424 0.49981127234496
82.5 153 -1.293776446622 0.49982359908938
82.6 153 -1.293776446803 0.49983440184902
82.7 153 -1.2937764469856 0.4998438590317
82.8 153 -1.2937764471696 0.49985215100144
82.9 153 -1.2937764473552 0.49985945908438
83 153 -1.2937764475423 0.49986596456769
83.1 153 -1.2937764477308 0.49987184769656
83.2 153 -1.2937764479209 0.49987728667472
83.3 153 -1.2937764481126 0.49988245667379
83.4 153 -1.2937764483057 0.49988752885688
83.5 153 -1.2937764485004 0.4998926694218
83.6 153 -1.2937764486966 0.49989803866897
83.7 153 -1.2937764488943 0.49990379009931
83.8 153 -1.2937764490936 0.49991006954711
83.9 153 -1.2937764492944 0.49991701435259
84 153 -1.2937764494968 0.49992475257889

maxLinkDim after global subspace expansion = 182
Global subspace expansion: cputime = 12.31s, walltime = 2.625s
84.1 158 -1.2937764496903 0.49993340217772
84.2 158 -1.2937764499012 0.4999430707153
84.3 158 -1.2937764501136 0.49995385412644
84.4 158 -1.2937764503275 0.49996583657415
84.5 158 -1.293776450543 0.49997908984042
84.6 158 -1.2937764507599 0.49999367289317
84.7 158 -1.2937764509783 0.50000963152208
84.8 158 -1.2937764511981 0.50002699804577
84.9 158 -1.2937764514194 0.50004579109215
85 158 -1.2937764516421 0.50006601545329
85.1 158 -1.2937764518662 0.50008766201578
85.2 158 -1.2937764520916 0.50011070776714
85.3 158 -1.2937764523183 0.50013511587832
85.4 158 -1.2937764525462 0.50016083586205
85.5 158 -1.2937764527753 0.5001878038062
85.6 158 -1.2937764530056 0.50021594268104
85.7 158 -1.2937764532369 0.50024516271874
85.8 158 -1.2937764534693 0.50027536186307
85.9 158 -1.2937764537026 0.50030642628704
86 158 -1.2937764539367 0.5003382309754

maxLinkDim after global subspace expansion = 188
Global subspace expansion: cputime = 13.65s, walltime = 2.866s
86.1 162 -1.2937764541477 0.50037063980768
86.2 162 -1.2937764543834 0.50040350850183
86.3 162 -1.2937764546197 0.50043668201663
86.4 162 -1.2937764548566 0.50046999759135
86.5 162 -1.2937764550939 0.50050328504143
86.6 162 -1.2937764553316 0.50053636765272
86.7 162 -1.2937764555695 0.50056906311161
86.8 162 -1.2937764558076 0.50060118446608
86.9 162 -1.2937764560458 0.5006325411122
87 162 -1.293776456284 0.50066293980067
87.1 162 -1.293776456522 0.50069218565775
87.2 162 -1.2937764567598 0.50072008321496
87.3 162 -1.2937764569974 0.5007464374417
87.4 162 -1.2937764572345 0.50077105477522
87.5 162 -1.2937764574711 0.50079374414206
87.6 162 -1.2937764577071 0.50081431796542
87.7 162 -1.2937764579424 0.50083259315282
87.8 162 -1.293776458177 0.50084839205866
87.9 162 -1.2937764584108 0.50086154341636
88 162 -1.2937764586437 0.50087188323505

maxLinkDim after global subspace expansion = 192
Global subspace expansion: cputime = 11.19s, walltime = 2.407s
88.1 166 -1.2937764588721 0.50087925462084
88.2 166 -1.2937764591198 0.5008835124761
88.3 166 -1.2937764593664 0.50088451880482
88.4 166 -1.293776459612 0.50088214680966
88.5 166 -1.2937764598566 0.5008762807582
88.6 166 -1.2937764601002 0.50086681657364
88.7 166 -1.2937764603428 0.50085366236195
88.8 166 -1.2937764605845 0.50083673887266
88.9 166 -1.2937764608252 0.50081597989123
89 166 -1.293776461065 0.50079133256104
89.1 166 -1.2937764613039 0.50076275763358
89.2 166 -1.293776461542 0.50073022964589
89.3 166 -1.2937764617794 0.50069373702452
89.4 166 -1.2937764620161 0.50065328211608
89.5 166 -1.2937764622523 0.50060888114442
89.6 166 -1.2937764624879 0.50056056409528
89.7 166 -1.2937764627232 0.50050837452952
89.8 166 -1.2937764629581 0.50045236932643
89.9 166 -1.2937764631929 0.50039261835897
90 166 -1.2937764634277 0.50032920410348

maxLinkDim after global subspace expansion = 196
Global subspace expansion: cputime = 12.78s, walltime = 2.748s
90.1 170 -1.2937764636672 0.50026222040057
90.2 170 -1.293776463903 0.50019177509569
90.3 170 -1.293776464139 0.50011798471924
90.4 170 -1.2937764643753 0.50004097704458
90.5 170 -1.293776464612 0.49996088961693
90.6 170 -1.2937764648493 0.49987786903667
90.7 170 -1.2937764650872 0.49979207020234
90.8 170 -1.2937764653259 0.49970365551788
90.9 170 -1.2937764655653 0.49961279406896
91 170 -1.2937764656483 0.49951966081267
91.1 170 -1.2937764657321 0.49942443558809
91.2 170 -1.2937764658165 0.49932730234997
91.3 170 -1.2937764659016 0.49922844823151
91.4 170 -1.2937764659876 0.49912806264217
91.5 170 -1.2937764660742 0.49902633636516
91.6 170 -1.2937764661617 0.49892346065991
91.7 170 -1.2937764662498 0.49881962637447
91.8 170 -1.2937764663388 0.49871502307282
91.9 170 -1.2937764664285 0.49860983818176
92 170 -1.2937764665189 0.49850425616216

maxLinkDim after global subspace expansion = 201
Global subspace expansion: cputime = 16.08s, walltime = 3.518s
92.1 174 -1.293776466611 0.49839845679461
92.2 174 -1.2937764667029 0.49829261808987
92.3 174 -1.2937764667957 0.49818691001428
92.4 174 -1.293776466889 0.49808149751109
92.5 174 -1.293776466983 0.49797653892497
92.6 174 -1.2937764670775 0.49787218540241
92.7 174 -1.2937764671724 0.4977685803422
92.8 174 -1.2937764672678 0.49766585889819
92.9 174 -1.2937764673637 0.49756414753628
93 174 -1.2937764674598 0.49746356364719
93.1 174 -1.2937764675563 0.49736421521652
93.2 174 -1.2937764676531 0.49726620055297
93.3 174 -1.2937764677501 0.49716960807528
93.4 174 -1.2937764678474 0.49707451615808
93.5 174 -1.2937764679448 0.49698099303669
93.6 174 -1.2937764680424 0.49688909676999
93.7 174 -1.2937764681401 0.49679887526086
93.8 174 -1.2937764682378 0.49671036633265
93.9 174 -1.2937764683357 0.49662359786034
94 174 -1.2937764684335 0.49653858795433

maxLinkDim after global subspace expansion = 206
Global subspace expansion: cputime = 14.77s, walltime = 3.199s
94.1 177 -1.2937764685137 0.49645534412406
94.2 177 -1.293776468602 0.4963738677936
94.3 177 -1.2937764686901 0.49629414835674
94.4 177 -1.293776468778 0.49621616767423
94.5 177 -1.2937764688657 0.49613989946619
94.6 177 -1.2937764689532 0.49606530975635
94.7 177 -1.2937764690404 0.49599235734874
94.8 177 -1.2937764691274 0.49592099433267
94.9 177 -1.293776469214 0.49585116661236
95 177 -1.2937764693003 0.49578281445702
95.1 177 -1.2937764693862 0.4957158730675
95.2 177 -1.2937764694717 0.49565027315538
95.3 177 -1.2937764695568 0.49558594153051
95.4 177 -1.2937764696413 0.49552280169292
95.5 177 -1.2937764697253 0.49546077442502
95.6 177 -1.2937764698087 0.49539977838036
95.7 177 -1.2937764698915 0.49533973066493
95.8 177 -1.2937764699735 0.49528054740742
95.9 177 -1.2937764700547 0.49522214431477
96 177 -1.2937764701351 0.4951644372098

maxLinkDim after global subspace expansion = 209
Global subspace expansion: cputime = 16.05s, walltime = 3.496s
96.1 179 -1.2937764702177 0.49510734186318
96.2 179 -1.2937764702988 0.49505077726017
96.3 179 -1.2937764703788 0.49499466184773
96.4 179 -1.2937764704577 0.49493891681949
96.5 179 -1.2937764705355 0.49488346579785
96.6 179 -1.2937764706121 0.49482823520393
96.7 179 -1.2937764706876 0.49477315459202
96.8 179 -1.2937764707619 0.49471815694695
96.9 179 -1.293776470835 0.49466317894328
97 179 -1.2937764709071 0.49460816116546
97.1 179 -1.2937764709783 0.49455304828841
97.2 179 -1.2937764710487 0.49449778921824
97.3 179 -1.2937764711185 0.49444233719323
97.4 179 -1.2937764711879 0.49438664984552
97.5 179 -1.2937764712571 0.49433068922408
97.6 179 -1.2937764713263 0.4942744217801
97.7 179 -1.2937764713957 0.49421781831589
97.8 179 -1.2937764714656 0.49416085389889
97.9 179 -1.2937764715362 0.49410350774256
98 179 -1.2937764716076 0.49404576305587

maxLinkDim after global subspace expansion = 213
Global subspace expansion: cputime = 16.28s, walltime = 3.656s
98.1 183 -1.2937764716945 0.49398760658709
98.2 183 -1.2937764717681 0.49392902953572
98.3 183 -1.2937764718429 0.49387002562565
98.4 183 -1.293776471919 0.49381059199753
98.5 183 -1.2937764719966 0.49375072864745
98.6 183 -1.2937764720756 0.49369043813982
98.7 183 -1.293776472156 0.49362972530706
98.8 183 -1.2937764722379 0.49356859693935
98.9 183 -1.2937764723213 0.49350706146739
99 183 -1.2937764724061 0.49344512864127
99.1 183 -1.2937764724922 0.49338280920868
99.2 183 -1.2937764725797 0.49332011459532
99.3 183 -1.2937764726685 0.49325705659071
99.4 183 -1.293776472822 0.49319364769371
99.5 183 -1.2937764730379 0.49312989952159
99.6 183 -1.2937764732505 0.49306582251841
99.7 183 -1.2937764734597 0.49300142699362
99.8 183 -1.2937764736657 0.49293672222799
99.9 183 -1.2937764738686 0.49287171624891
100 183 -1.2937764740686 0.49280641562878
13:32:17: /home/yurielnf/Documents/projects/it_irlm/build-tdvp-Desktop-Release/example/irlm_wilson_chain exited with code 0

